Overall_Position,Gender_Position,Category_Position,Category,Race_No,Country ,Official_Time,Net_Time,tenkm_Time,Half_Way_Time,thirtykm_Time
3849,3361,3849,MR1,A0705,Hong Kong SAR,18411,18231,4191,8653,12401
3850,3362,3850,MR1,A5897,China,18412,18341,3780,8105,11827
3851,3363,3851,MR1,A8210,China,18413,18244,4011,8102,11800
3852,3364,3852,MR1,A2273,Hong Kong SAR,18414,18282,4003,8213,12303
3853,3365,3853,MR1,A1236,Hong Kong SAR,18415,18027,4677,9163,12728
3854,3366,3854,MR1,A0039,Hong Kong SAR,18415,18354,4062,8666,12588
3855,3367,3855,MR1,A3332,Hong Kong SAR,18416,18169,4686,9456,13391
3856,3368,3856,MR1,A4148,Hong Kong SAR,18417,18340,3857,8330,11983
3857,3369,3857,MR1,A0521,Hong Kong SAR,18419,18199,4416,8988,12838
3858,3370,3858,MR1,A6827,Hong Kong SAR,18420,18310,4160,8370,12226
3859,3371,3859,MR1,A6063,Indonesia,18420,18353,3878,8329,12666
3860,3372,3860,MR1,A2311,Hong Kong SAR,18422,18346,4009,8005,11857
3861,3373,3861,MR1,A9140,Philippines,18424,18410,3907,8376,12370
3862,3374,3862,MR1,A0664,China,18424,18345,4421,9074,13175
3863,3375,3863,MR1,A9012,China,18424,18279,3894,8235,12494
3864,489,3864,MR1,A6940,Malaysia,18426,18304,4736,9597,13266
3865,3376,3865,MR1,A4756,Hong Kong SAR,18427,18210,4794,9720,13245
3866,3377,3866,MR1,A4777,Hong Kong SAR,18428,18390,3951,8575,12443
3867,3378,3867,MR1,A0746,China,18428,18329,4026,8212,12472
3868,3379,3868,MR1,A8798,Japan,18429,18335,3575,7485,11288
3869,3380,3869,MR1,A4596,Hong Kong SAR,18430,18216,4464,9024,12674
3870,490,3870,MR1,A7846,Malaysia,18430,18286,4137,8630,12552
3871,491,3871,MR1,A6922,Hong Kong SAR,18436,18327,4478,9211,12887
3872,3381,3872,MR1,A1388,Hong Kong SAR,18440,18339,3638,7631,11710
3873,3382,3873,MR1,A0916,Hong Kong SAR,18443,18409,3994,8442,12296
3874,3383,3874,MR1,A7056,Hong Kong SAR,18444,18382,4174,8685,12628
3875,3384,3875,MR1,A2817,Hong Kong SAR,18444,18101,4482,8980,12717
3876,3385,3876,MR1,A4769,Hong Kong SAR,18444,18204,4617,8945,12629
3877,3386,3877,MR1,A9103,China,18445,18366,4288,8875,12703
3878,3387,3878,MR1,A3586,Hong Kong SAR,18448,18348,4307,8757,12488
3879,3388,3879,MR1,A3803,China,18451,18447,3741,7785,11562
3880,3389,3880,MR1,A8394,China,18451,18392,3782,7830,11823
3881,492,3881,MR1,A5238,China,18452,18126,4685,9237,12888
3882,493,3882,MR1,A2791,Hong Kong SAR,18454,18216,4719,9427,13189
3884,3391,3884,MR1,A6270,China,18454,18212,4612,8908,12765
3885,494,3885,MR1,A4394,Peru,18454,18244,4387,8929,12817
3886,3392,3886,MR1,A4373,Hong Kong SAR,18455,18268,4002,8368,12487
3887,495,3887,MR1,A2042,Taiwan,18458,18434,3925,8298,12317
3888,3393,3888,MR1,A0227,United States,18459,18294,4214,8334,12262
3889,3394,3889,MR1,A5608,China,18460,18253,4363,8760,12313
3890,3395,3890,MR1,A5818,Hong Kong SAR,18461,17995,4551,9449,13089
3891,3396,3891,MR1,A6726,Hong Kong SAR,18462,18375,4078,8726,12568
3892,3397,3892,MR1,A5109,China,18463,18327,4621,9424,12983
3893,3398,3893,MR1,A7415,Hong Kong SAR,18465,18275,4060,8354,12138
3894,3399,3894,MR1,A3108,Hong Kong SAR,18466,18387,3959,8540,12620
3895,3400,3895,MR1,A6400,Hong Kong SAR,18467,18209,4637,9230,12737
3896,3401,3896,MR1,A0285,China,18469,18417,3853,8426,12820
3897,3402,3897,MR1,A5449,Hong Kong SAR,18469,18110,4449,9069,13049
3898,3403,3898,MR1,A0340,Hong Kong SAR,18470,18303,4244,8827,12835
3899,3404,3899,MR1,A7072,Hong Kong SAR,18472,18094,4696,9353,13138
3900,3405,3900,MR1,A7195,Hong Kong SAR,18473,18149,4539,8855,12505
3901,3406,3901,MR1,A3315,Hong Kong SAR,18474,18413,3831,8097,12153
3902,3407,3902,MR1,A0850,Hong Kong SAR,18474,17991,4801,9151,12882
3903,3408,3903,MR1,A1220,Hong Kong SAR,18476,18399,4301,8811,12745
3904,3409,3904,MR1,A1858,Hong Kong SAR,18476,18421,3588,7676,11881
3905,496,3905,MR1,A0853,Hong Kong SAR,18476,18096,4714,9334,13263
3906,497,3906,MR1,A2316,Hong Kong SAR,18477,18322,3993,8165,12161
3907,3410,3907,MR1,A7622,China,18481,18158,4569,8926,12541
3908,3411,3908,MR1,A1891,Hong Kong SAR,18481,18355,4350,8787,12496
3909,3412,3909,MR1,A3858,Macao SAR,18481,18355,4350,8787,12496
3910,3413,3910,MR1,A1657,Hong Kong SAR,18482,18225,4191,8706,12643
3911,3414,3911,MR1,A5411,Hong Kong SAR,18483,18329,4098,8242,12279
3912,3415,3912,MR1,A4445,Hong Kong SAR,18484,18221,4761,9458,12934
3913,498,3913,MR1,A2694,Hong Kong SAR,18485,18454,3911,8389,12342
3914,3416,3914,MR1,A4941,Hong Kong SAR,18485,18259,4215,8554,12084
3915,3417,3915,MR1,A4111,Hong Kong SAR,18486,18196,4581,9028,12836
3916,3418,3916,MR1,A2095,Hong Kong SAR,18486,18091,4386,8658,12547
3917,3419,3917,MR1,A2596,Malaysia,18487,18187,4749,9301,12944
3918,3420,3918,MR1,A0487,Malaysia,18487,18422,4141,8347,12217
3919,499,3919,MR1,A8038,Hong Kong SAR,18487,18270,4264,8770,12589
3920,3421,3920,MR1,A7891,Hong Kong SAR,18488,18316,4382,8686,12407
3921,3422,3921,MR1,A0001,Hong Kong SAR,18488,18470,3522,7867,12069
3922,3423,3922,MR1,A0165,Hong Kong SAR,18488,18168,4465,8968,12613
3923,3424,3923,MR1,A3298,Hong Kong SAR,18489,18177,4440,8763,12499
3924,3425,3924,MR1,A3342,Hong Kong SAR,18490,18326,4246,8466,12160
3926,3427,3926,MR1,A3420,Hong Kong SAR,18493,18298,4608,9326,13316
3927,3428,3927,MR1,A5574,Hong Kong SAR,18493,18103,4657,9159,13023
3928,500,3928,MR1,A8755,Japan,18494,18199,4688,9316,12991
3929,3429,3929,MR1,A5427,Hong Kong SAR,18496,18284,4028,8322,12071
3930,3430,3930,MR1,A7351,Taiwan,18496,18438,4075,8726,12682
3931,501,3931,MR1,A1576,Hong Kong SAR,18496,18289,4395,8833,12570
3932,3431,3932,MR1,A9007,China,18499,18093,4474,8874,12582
3933,502,3933,MR1,A1624,Malaysia,18500,18354,4189,8760,12735
3934,3432,3934,MR1,A3059,Hong Kong SAR,18500,18209,4328,8593,12295
3935,3433,3935,MR1,A6880,Hong Kong SAR,18501,18409,3875,8192,12271
3936,3434,3936,MR1,A1162,Japan,18502,18308,4599,9198,13005
3937,3435,3937,MR1,A6461,Hong Kong SAR,18502,18371,3618,7736,11788
3938,3436,3938,MR1,A4396,Singapore,18502,18497,4161,8782,12767
3939,503,3939,MR1,A3892,Hong Kong SAR,18503,18112,4570,8961,12753
3940,3437,3940,MR1,A6089,Hong Kong SAR,18503,18112,4570,8961,12753
3941,504,3941,MR1,A0375,China,18504,18076,5007,9502,13193
3942,505,3942,MR1,A0754,United States,18504,18193,5042,9614,13529
3943,3438,3943,MR1,A5249,Hong Kong SAR,18505,18155,4543,8938,13000
3944,3439,3944,MR1,A4823,Hong Kong SAR,18506,18503,3533,7898,11968
3945,3440,3945,MR1,A3003,Philippines,18507,18375,4487,9323,13123
3946,3441,3946,MR1,A5708,Taiwan,18507,18502,3815,8236,12365
3947,3442,3947,MR1,A1514,Hong Kong SAR,18508,18336,4384,9023,12908
3948,3443,3948,MR1,A5407,Hong Kong SAR,18508,18156,4568,9047,12593
3949,506,3949,MR1,A5992,China,18509,18464,4184,8526,12841
3950,3444,3950,MR1,A2780,Hong Kong SAR,18510,18477,3357,7362,11214
3951,3445,3951,MR1,A6494,Hong Kong SAR,18511,18136,4744,9383,13091
3952,3446,3952,MR1,A1517,Hong Kong SAR,18511,18402,4119,8582,12386
3953,3447,3953,MR1,A1629,Hong Kong SAR,18512,18195,4405,8750,12372
3954,3448,3954,MR1,A5237,Hong Kong SAR,18514,18417,4518,9012,12883
3955,507,3955,MR1,A5369,Hong Kong SAR,18514,18423,4459,8914,12834
3956,508,3956,MR1,A0177,Hong Kong SAR,18515,18488,3853,8306,12161
3957,3449,3957,MR1,A7663,Hong Kong SAR,18515,18129,4525,9168,12945
3958,3450,3958,MR1,A1120,China,18516,18425,4443,9015,12656
3959,509,3959,MR1,A2653,China,18517,18284,4490,8997,12942
3960,3451,3960,MR1,A6145,Hong Kong SAR,18519,18503,4103,8595,12445
3961,3452,3961,MR1,A2813,Malaysia,18519,18326,4427,8971,12703
3962,3453,3962,MR1,A6288,Hong Kong SAR,18519,18153,4547,8914,12685
3963,3454,3963,MR1,A0121,Hong Kong SAR,18520,18311,4297,8305,12215
3964,510,3964,MR1,A8059,China,18520,18350,4437,9059,12786
3965,3455,3965,MR1,A1563,Hong Kong SAR,18521,17940,4813,9755,13306
3966,3456,3966,MR1,A0878,Hong Kong SAR,18522,18303,4569,9259,13074
3967,511,3967,MR1,A8904,China,18524,18419,4231,8468,12284
3968,512,3968,MR1,A4066,China,18526,18354,4279,8891,12587
3969,3457,3969,MR1,A2531,China,18528,18380,4030,8273,12555
3970,3458,3970,MR1,A8334,Hong Kong SAR,18530,18255,4391,8970,12759
3971,3459,3971,MR1,A5254,Hong Kong SAR,18530,18497,3594,7637,11404
3972,3460,3972,MR1,A2298,Hong Kong SAR,18531,18258,4609,9236,12968
3973,513,3973,MR1,A5539,Hong Kong SAR,18531,18183,4645,9064,12727
3974,3461,3974,MR1,A4890,Hong Kong SAR,18531,18183,4647,9065,12728
3975,514,3975,MR1,A9127,China,18532,18232,4270,8846,12842
3976,3462,3976,MR1,A7633,China,18534,18317,4451,8982,12601
3977,3463,3977,MR1,A1655,Malaysia,18535,18484,4236,9205,12893
3978,3464,3978,MR1,A0264,Hong Kong SAR,18536,18347,4054,8699,12735
3979,3465,3979,MR1,A1469,Hong Kong SAR,18536,18492,3554,7608,11147
3980,3466,3980,MR1,A3693,Hong Kong SAR,18538,18359,4408,8857,12817
3981,3467,3981,MR1,A1003,Hong Kong SAR,18538,18458,4241,8750,12626
3982,3468,3982,MR1,A6202,Hong Kong SAR,18540,18294,4144,8134,11918
3983,3469,3983,MR1,A1862,Hong Kong SAR,18541,18428,4283,8954,12719
3984,515,3984,MR1,A5735,China,18541,18361,4408,9418,13075
3985,3470,3985,MR1,A5683,Hong Kong SAR,18541,18211,4445,8647,12535
3986,516,3986,MR1,A1690,China,18541,18361,4408,9418,13075
3987,3471,3987,MR1,A5067,Hong Kong SAR,18541,18135,4660,9302,12819
3988,517,3988,MR1,A1293,Hong Kong SAR,18543,18012,4664,8925,12885
3989,3472,3989,MR1,A2758,United States,18544,18220,4839,9418,13085
3990,3473,3990,MR1,A0279,China,18546,18239,4264,8651,12462
3991,3474,3991,MR1,A0874,Singapore,18546,18516,4071,8484,12164
3992,3475,3992,MR1,A1420,Hong Kong SAR,18546,18310,4339,8804,12625
3993,3476,3993,MR1,A2680,Hong Kong SAR,18548,18395,4166,8738,12553
3994,518,3994,MR1,A4869,Hong Kong SAR,18548,18237,4667,9300,13104
3995,519,3995,MR1,A6380,Hong Kong SAR,18548,18203,4885,9754,13515
3996,3477,3996,MR1,A1375,Hong Kong SAR,18550,18260,4655,9098,12736
3997,520,3997,MR1,A6102,China,18550,18392,4356,9100,12781
3998,3478,3998,MR1,A1092,Hong Kong SAR,18552,18226,4567,8915,12629
3999,3479,3999,MR1,A3473,Hong Kong SAR,18553,18433,4259,8548,12157
4000,3480,4000,MR1,A6634,Hong Kong SAR,18554,18437,4126,8614,12724
4001,3481,4001,MR1,A1081,Hong Kong SAR,18557,18462,3735,7960,12295
4002,3482,4002,MR1,A6482,China,18557,18312,4640,9297,13073
4003,3483,4003,MR1,A5224,Hong Kong SAR,18559,18308,4496,8853,12520
4004,3484,4004,MR1,A6079,China,18559,18432,4265,8684,12593
4005,521,4005,MR1,A9084,China,18560,18475,4304,9019,12825
4006,3485,4006,MR1,A1728,Hong Kong SAR,18560,18452,4427,8993,13065
4007,3486,4007,MR1,A0164,Hong Kong SAR,18561,18263,4305,8516,12439
4008,3487,4008,MR1,A8303,China,18561,18471,3746,8103,12133
4009,3488,4009,MR1,A5841,Hong Kong SAR,18562,18357,4381,8967,12787
4010,3489,4010,MR1,A1861,Hong Kong SAR,18563,18480,4421,8941,12797
4011,3490,4011,MR1,A5495,Hong Kong SAR,18566,18250,4526,8995,12767
4012,3491,4012,MR1,A8408,China,18566,18477,4217,8601,12371
4013,522,4013,MR1,A8413,China,18567,18476,4218,8601,12372
4014,3492,4014,MR1,A0511,Hong Kong SAR,18567,18260,4465,8986,12817
4015,3493,4015,MR1,A2705,Hong Kong SAR,18569,18144,4458,8698,12456
4016,3494,4016,MR1,A9181,China,18569,18528,3925,8248,12726
4017,3495,4017,MR1,A5047,Hong Kong SAR,18570,18361,4405,8816,12623
4018,3496,4018,MR1,A8970,China,18570,18549,4076,8576,12522
4019,3497,4019,MR1,A2462,Hong Kong SAR,18570,18499,4113,8538,12426
4020,523,4020,MR1,A4891,Hong Kong SAR,18571,18337,4462,9224,13174
4021,3498,4021,MR1,A3785,Hong Kong SAR,18572,18387,4247,8223,12138
4022,524,4022,MR1,A2245,Hong Kong SAR,18575,18412,4353,8775,12840
4023,3499,4023,MR1,A7617,Hong Kong SAR,18575,18388,4375,8864,12588
4024,3500,4024,MR1,A3162,China,18576,18241,4537,9058,12881
4025,3501,4025,MR1,A6211,Hong Kong SAR,18576,18315,4310,8582,12323
4026,3502,4026,MR1,A0422,China,18577,18295,4659,9190,13061
4027,3503,4027,MR1,A0176,Hong Kong SAR,18577,18428,4297,9154,13160
4028,3504,4028,MR1,A2044,Hong Kong SAR,18578,18437,4198,8604,12687
4029,3505,4029,MR1,A2031,Hong Kong SAR,18578,18374,4209,8751,12763
4030,3506,4030,MR1,A0997,United States,18581,18318,4359,8937,12416
4031,3507,4031,MR1,A0717,Hong Kong SAR,18582,18370,4536,9097,13057
4032,525,4032,MR1,A7170,China,18583,18469,3804,7953,12575
4033,3508,4033,MR1,A7773,China,18583,18548,4151,9105,12898
4034,3509,4034,MR1,A4043,China,18583,18468,4016,8370,12500
4035,3510,4035,MR1,A7854,China,18584,18386,4481,8753,12426
4036,3511,4036,MR1,A1620,Hong Kong SAR,18584,18473,4124,8693,12833
4037,3512,4037,MR1,A3641,China,18586,18506,3669,8121,12645
4038,3513,4038,MR1,A7412,Hong Kong SAR,18587,18403,4428,9197,13144
4039,3514,4039,MR1,A0739,Hong Kong SAR,18588,18385,4331,8799,12519
4040,3515,4040,MR1,A0096,Thailand,18589,18374,4672,9370,13200
4041,3516,4041,MR1,A6196,Hong Kong SAR,18589,18296,4369,8579,12129
4042,3517,4042,MR1,A8190,China,18592,18505,4113,8243,11811
4043,3518,4043,MR1,A2915,Hong Kong SAR,18592,18391,4262,8456,12263
4044,526,4044,MR1,A7299,Ireland,18594,18363,4709,9408,13254
4045,3519,4045,MR1,A3089,Hong Kong SAR,18596,18395,4449,9103,12954
4046,3520,4046,MR1,A8681,Japan,18597,18539,3925,8768,12948
4047,3521,4047,MR1,A0661,United Kingdom,18598,18306,4930,9760,13464
4048,3522,4048,MR1,A8295,China,18598,18592,4034,8744,12848
4049,3523,4049,MR1,A3152,Hong Kong SAR,18599,18402,4129,8496,12295
4050,3524,4050,MR1,A7696,Hong Kong SAR,18599,18240,4571,8718,12207
4051,3525,4051,MR1,A1802,Hong Kong SAR,18601,18273,4514,9088,12793
4052,527,4052,MR1,A0670,Hong Kong SAR,18605,18418,4102,8403,12279
4053,528,4053,MR1,A8678,Japan,18605,18314,4607,9190,12987
4054,3526,4054,MR1,A7460,Hong Kong SAR,18605,18450,4093,8590,12727
4055,3527,4055,MR1,A2943,Hong Kong SAR,18605,18276,4510,9057,12855
4056,3528,4056,MR1,A5279,China,18606,18525,3926,8374,12522
4057,3529,4057,MR1,A5058,China,18607,18423,4827,9686,13447
4058,3530,4058,MR1,A8663,Japan,18607,18547,4055,8480,12123
4059,3531,4059,MR1,A1612,Hong Kong SAR,18608,18296,4552,9349,13366
4060,3532,4060,MR1,A9172,China,18611,18501,4291,8692,12357
4061,529,4061,MR1,A9112,China,18611,18365,5008,9579,13492
4062,3533,4062,MR1,A0952,Hong Kong SAR,18611,18380,4400,8970,12978
4063,3534,4063,MR1,A8014,Hong Kong SAR,18613,18266,4402,8683,12440
4064,3535,4064,MR1,A5733,Hong Kong SAR,18614,18232,4846,9679,13452
4065,3536,4065,MR1,A0535,Hong Kong SAR,18617,18546,4134,8682,12615
4066,530,4066,MR1,A6721,China,18618,18310,4854,9962,13762
4067,3537,4067,MR1,A2842,Hong Kong SAR,18619,18459,4097,8318,12337
4068,3538,4068,MR1,A2572,Hong Kong SAR,18621,17475,5200,9832,13319
4069,3539,4069,MR1,A7304,China,18622,18622,3546,8145,11895
4070,3540,4070,MR1,A4858,Hong Kong SAR,18623,18427,4608,9326,13315
4071,531,4071,MR1,A2123,Hong Kong SAR,18623,18177,4627,9175,13173
4072,3541,4072,MR1,A3872,Hong Kong SAR,18624,18337,4255,8234,11733
4073,532,4073,MR1,A3423,Singapore,18624,18544,3999,8523,12986
4074,3542,4074,MR1,A6555,China,18624,18597,3590,7825,12013
4075,3543,4075,MR1,A2226,Hong Kong SAR,18626,18485,4358,8862,12802
4076,3544,4076,MR1,A4677,Hong Kong SAR,18626,18317,4254,8250,12250
4077,533,4077,MR1,A5525,Hong Kong SAR,18628,18544,3959,8397,12471
4078,3545,4078,MR1,A2379,Hong Kong SAR,18628,18414,4359,8681,12549
4079,3546,4079,MR1,A5649,Hong Kong SAR,18629,18328,4722,9644,14020
4080,534,4080,MR1,A0048,Hong Kong SAR,18629,18548,3746,7862,11853
4081,3547,4081,MR1,A0548,Hong Kong SAR,18630,18376,4417,8951,12849
4082,3548,4082,MR1,A5251,Hong Kong SAR,18633,18557,4256,8835,12728
4083,3549,4083,MR1,A7161,Hong Kong SAR,18633,18611,3896,8348,12244
4084,3550,4084,MR1,A5912,Hong Kong SAR,18634,18312,4477,8831,12766
4085,3551,4085,MR1,A0241,Hong Kong SAR,18636,18527,4060,8279,11982
4086,3552,4086,MR1,A9144,China,18637,18440,4420,8859,12890
4087,535,4087,MR1,A0023,Hong Kong SAR,18639,18421,4563,9318,13157
4088,3553,4088,MR1,A2788,Hong Kong SAR,18640,18426,4150,8515,12402
4089,3554,4089,MR1,A1399,Canada,18640,18539,4065,8381,12222
4090,3555,4090,MR1,A7578,Hong Kong SAR,18642,18437,4311,8782,12530
4091,3556,4091,MR1,A2434,Hong Kong SAR,18642,18420,4417,8952,12836
4092,3557,4092,MR1,A3142,Hong Kong SAR,18644,18314,4461,8883,12774
4093,536,4093,MR1,A8018,Hong Kong SAR,18646,18474,4048,8259,12289
4094,3558,4094,MR1,A1103,Hong Kong SAR,18646,18605,3209,6932,11542
4095,3559,4095,MR1,A1073,Hong Kong SAR,18650,18465,4011,8053,12468
4096,3560,4096,MR1,A6203,Hong Kong SAR,18652,18305,4505,9109,13154
4097,3561,4097,MR1,A8208,Hong Kong SAR,18652,18352,4502,8881,12544
4098,3562,4098,MR1,A7779,Hong Kong SAR,18654,18388,4418,8695,12501
4099,3563,4099,MR1,A5638,Hong Kong SAR,18655,18388,4614,9057,12855
4100,3564,4100,MR1,A3611,Hong Kong SAR,18655,18466,4460,9169,12912
4101,3565,4101,MR1,A4820,China,18656,18446,4749,9697,13451
4102,3566,4102,MR1,A7776,Hong Kong SAR,18657,18603,4075,8594,12472
4103,3567,4103,MR1,A0365,Canada,18657,18354,4036,8265,12316
4104,3568,4104,MR1,A3366,Hong Kong SAR,18659,18468,4056,8583,12758
4105,3569,4105,MR1,A5974,Hong Kong SAR,18660,18391,4383,8669,12636
4106,3570,4106,MR1,A1147,Hong Kong SAR,18662,18397,4450,9044,12856
4107,3571,4107,MR1,A2297,Hong Kong SAR,18664,18380,4619,9134,12958
4108,3572,4108,MR1,A4095,Hong Kong SAR,18666,18521,4199,8759,12775
4109,3573,4109,MR1,A2065,China,18667,18639,4416,8581,12474
4110,537,4110,MR1,A6762,Hong Kong SAR,18667,18605,4309,8680,12687
4111,538,4111,MR1,A7639,Hong Kong SAR,18667,18605,4309,8679,12684
4112,539,4112,MR1,A4040,Hong Kong SAR,18669,18390,4578,9288,13196
4113,3574,4113,MR1,A7558,Hong Kong SAR,18670,18408,4336,8796,12613
4114,3575,4114,MR1,A3651,Hong Kong SAR,18671,18175,4619,9407,13279
4115,540,4115,MR1,A7451,Hong Kong SAR,18671,18175,4619,9407,13279
4116,3576,4116,MR1,A7445,Hong Kong SAR,18672,18624,3688,7977,12085
4117,3577,4117,MR1,A4888,Hong Kong SAR,18672,18383,4698,9278,13153
4118,3578,4118,MR1,A1087,Hong Kong SAR,18672,18586,4092,8596,12582
4119,3579,4119,MR1,A6411,Hong Kong SAR,18674,18608,4122,8487,12362
4120,3580,4120,MR1,A4775,Hong Kong SAR,18674,18561,4311,9021,12915
4121,3581,4121,MR1,A7457,Macao SAR,18674,18329,4486,8851,12428
4122,3582,4122,MR1,A0316,Hong Kong SAR,18674,18554,4665,9055,13006
4123,3583,4123,MR1,A7651,Hong Kong SAR,18675,18355,4465,8968,12613
4124,541,4124,MR1,A6728,Hong Kong SAR,18677,18312,4704,9097,12894
4125,3584,4125,MR1,A9199,China,18677,18312,4704,8992,12975
4126,3585,4126,MR1,A0921,Malaysia,18677,18359,4743,9361,13205
4127,3586,4127,MR1,A3539,China,18677,18545,4207,8578,12619
4128,542,4128,MR1,A1154,Hong Kong SAR,18678,18532,4682,9333,13205
4129,3587,4129,MR1,A4540,Hong Kong SAR,18679,18582,4239,8545,11767
4130,3588,4130,MR1,A8155,China,18679,18419,4373,8784,12988
4131,3589,4131,MR1,A8001,Macao SAR,18679,18406,4616,8926,12712
4132,3590,4132,MR1,A8163,Hong Kong SAR,18680,18581,3875,8200,12365
4133,3591,4133,MR1,A5565,Hong Kong SAR,18681,18429,4473,8967,12699
4134,3592,4134,MR1,A8055,Hong Kong SAR,18681,18538,4378,8910,13138
4135,3593,4135,MR1,A4142,Hong Kong SAR,18681,18675,3827,8334,12704
4136,3594,4136,MR1,A1649,Hong Kong SAR,18681,18391,4566,9091,13085
4137,3595,4137,MR1,A1702,China,18683,18663,3681,8002,12206
4138,3596,4138,MR1,A5056,Hong Kong SAR,18683,18330,4541,9034,12857
4139,3597,4139,MR1,A6210,Hong Kong SAR,18684,18506,4432,9149,12995
4140,3598,4140,MR1,A5732,Hong Kong SAR,18684,18379,4280,8789,12865
4141,3599,4141,MR1,A8103,Hong Kong SAR,18685,18533,4231,8720,12462
4142,543,4142,MR1,A8344,China,18689,18350,4509,9062,13066
4143,3600,4143,MR1,A3086,China,18689,18612,4257,8773,12581
4144,3601,4144,MR1,A9014,China,18690,18537,4232,8720,12461
4145,3602,4145,MR1,A5780,Hong Kong SAR,18690,18472,4403,9008,12762
4146,544,4146,MR1,A7171,China,18691,18650,4178,9090,12974
4147,3603,4147,MR1,A7614,Hong Kong SAR,18692,18472,4341,8704,12603
4148,3604,4148,MR1,A3489,United Kingdom,18693,18432,4390,8804,12700
4149,3605,4149,MR1,A4352,China,18694,18460,4564,9254,13091
4150,3606,4150,MR1,A6574,Hong Kong SAR,18694,18627,3997,8449,12729
4151,3607,4151,MR1,A7420,Hong Kong SAR,18694,18643,3803,8196,12479
4152,545,4152,MR1,A1643,Hong Kong SAR,18695,18688,4262,8746,12778
4153,3608,4153,MR1,A0960,Hong Kong SAR,18695,18504,4136,8439,12457
4154,3609,4154,MR1,A0584,Hong Kong SAR,18695,18312,4328,8723,12563
4155,546,4155,MR1,A0860,Malaysia,18696,18394,4746,9302,13107
4156,3610,4156,MR1,A1315,Hong Kong SAR,18698,18239,4613,9051,12753
4157,3611,4157,MR1,A7826,Hong Kong SAR,18698,18649,4022,8773,12812
4158,3612,4158,MR1,A6283,Hong Kong SAR,18699,18385,4514,8766,12568
4159,547,4159,MR1,A2096,Hong Kong SAR,18701,18696,4008,8767,12885
4160,548,4160,MR1,A1656,Hong Kong SAR,18701,18523,4415,9018,12840
4161,3613,4161,MR1,A9078,United States,18702,18499,4030,8257,12370
4162,3614,4162,MR1,A0306,Hong Kong SAR,18703,18378,4544,9046,13166
4163,3615,4163,MR1,A3083,Hong Kong SAR,18703,18338,4629,9083,12880
4164,3616,4164,MR1,A6352,China,18705,18396,4723,9078,12627
4165,3617,4165,MR1,A7851,China,18707,18476,4150,8238,12344
4166,549,4166,MR1,A2809,Hong Kong SAR,18707,18509,4365,8991,13022
4167,3618,4167,MR1,A1374,Hong Kong SAR,18708,18402,4352,8680,12478
4168,3619,4168,MR1,A4754,Hong Kong SAR,18710,18507,4494,8822,12745
4169,550,4169,MR1,A6261,Hong Kong SAR,18711,18522,4409,8889,12808
4170,3620,4170,MR1,A0968,United States,18711,18403,4962,9912,13952
4171,551,4171,MR1,A5549,China,18712,18599,4512,9495,13322
4172,3621,4172,MR1,A0186,Hong Kong SAR,18714,18641,3889,8754,12792
4173,3622,4173,MR1,A5298,Hong Kong SAR,18716,18349,4945,9789,13674
4174,3623,4174,MR1,A4382,Hong Kong SAR,18717,18506,4474,9035,12854
4175,3624,4175,MR1,A1750,Hong Kong SAR,18718,18473,4681,9237,12930
4176,3625,4176,MR1,A2561,Hong Kong SAR,18718,18426,4340,8472,12572
4177,3626,4177,MR1,A5924,Hong Kong SAR,18719,18460,5014,9557,13187
4178,3627,4178,MR1,A6144,China,18719,18674,4153,8916,12731
4179,552,4179,MR1,A1686,Hong Kong SAR,18720,18254,4771,9405,13281
4180,3628,4180,MR1,A6826,Hong Kong SAR,18721,18542,4179,8473,12466
4181,3629,4181,MR1,A4339,China,18724,18464,4932,9713,13428
4182,3630,4182,MR1,A8365,Hong Kong SAR,18724,18666,3791,8284,12403
4183,553,4183,MR1,A5011,China,18725,18677,4286,9185,13022
4184,3631,4184,MR1,A0458,Hong Kong SAR,18725,18369,4587,8978,12862
4185,3632,4185,MR1,A4499,Hong Kong SAR,18727,18556,4490,9208,13105
4186,3633,4186,MR1,A4843,Hong Kong SAR,18728,18685,3271,7660,12343
4187,3634,4187,MR1,A0002,Philippines,18728,18725,3827,8263,12406
4188,3635,4188,MR1,A1283,Malaysia,18729,18527,4165,8613,12051
4189,3636,4189,MR1,A0474,Hong Kong SAR,18729,18458,4370,8909,12800
4190,3637,4190,MR1,A0934,Hong Kong SAR,18729,18458,4371,8910,12800
4191,3638,4191,MR1,A0321,Hong Kong SAR,18731,18430,4240,8122,11698
4192,3639,4192,MR1,A2288,Hong Kong SAR,18731,18707,3670,7949,11961
4193,3640,4193,MR1,A8588,Hong Kong SAR,18731,18602,4380,8886,12834
4194,3641,4194,MR1,A0732,Hong Kong SAR,18732,18688,4004,8457,12313
4195,3642,4195,MR1,A5632,China,18735,18542,4542,9112,12995
4196,554,4196,MR1,A2312,China,18735,18542,4543,9112,12995
